#BJD-2,400,000 RV[Km/s] sigma FWHM sigma_FWHM BIS sigma_BIS logR_hk sigma_logR_hk
54349.824140   35.52340   0.00045   7.47036   0.00082   -0.00605   0.00070   -5.0072   0.0021   
54387.753382   35.54142   0.00057   7.46720   0.00115   -0.00602   0.00098   -5.0220   0.0032   
54392.709864   35.53606   0.00052   7.46935   0.00101   -0.00638   0.00086   -5.0227   0.0027   
54672.930833   35.52832   0.00053   7.47076   0.00111   -0.00403   0.00094   -5.0038   0.0030   
54674.936375   35.54180   0.00063   7.47600   0.00137   -0.00680   0.00116   -5.0044   0.0038   
54677.874182   35.53856   0.00047   7.47193   0.00094   -0.00556   0.00080   -4.9867   0.0023   
54681.883583   35.54058   0.00054   7.46681   0.00113   -0.00706   0.00096   -4.9866   0.0028   
54699.905951   35.52998   0.00052   7.47000   0.00106   -0.00733   0.00090   -5.0019   0.0026   
54700.879837   35.52411   0.00049   7.47149   0.00097   -0.00581   0.00082   -4.9976   0.0024   
54702.876507   35.52509   0.00056   7.47453   0.00118   -0.00778   0.00100   -5.0067   0.0031   
54705.862866   35.52832   0.00070   7.47295   0.00155   -0.00673   0.00132   -4.9921   0.0044   
54708.857586   35.52909   0.00048   7.47135   0.00097   -0.00530   0.00082   -4.9928   0.0023   
54710.817762   35.53887   0.00058   7.47319   0.00125   -0.00447   0.00106   -4.9916   0.0033   
54720.728040   35.52945   0.00049   7.47071   0.00099   -0.00591   0.00084   -5.0001   0.0024   
54721.812209   35.53551   0.00081   7.46498   0.00181   -0.00670   0.00154   -5.0050   0.0056   
54722.811958   35.53488   0.00048   7.47013   0.00097   -0.00799   0.00082   -4.9998   0.0023   
54730.790969   35.53325   0.00050   7.47161   0.00104   -0.00690   0.00088   -5.0047   0.0027   
54731.731648   35.53420   0.00043   7.46762   0.00082   -0.00608   0.00070   -4.9974   0.0020   
54732.735023   35.53884   0.00055   7.46672   0.00115   -0.00623   0.00098   -4.9992   0.0029   
54733.743640   35.53872   0.00043   7.46921   0.00082   -0.00509   0.00070   -4.9951   0.0019   
54734.759629   35.53230   0.00054   7.46849   0.00113   -0.00613   0.00096   -4.9997   0.0028   
54736.683562   35.52815   0.00057   7.47328   0.00120   -0.00656   0.00102   -5.0024   0.0032   
54737.736214   35.53397   0.00073   7.47191   0.00162   -0.00589   0.00138   -4.9969   0.0047   
54743.677098   35.54015   0.00052   7.47390   0.00108   -0.00517   0.00092   -4.9993   0.0027   
54745.663551   35.53661   0.00047   7.47070   0.00094   -0.00448   0.00080   -5.0042   0.0023   
54747.822128   35.52527   0.00047   7.46858   0.00094   -0.00778   0.00080   -4.9985   0.0023   
54748.786221   35.52669   0.00041   7.46656   0.00078   -0.00511   0.00066   -4.9992   0.0019   
54750.803894   35.53364   0.00052   7.46808   0.00108   -0.00727   0.00092   -4.9964   0.0027   
54758.682427   35.52975   0.00043   7.46884   0.00085   -0.00534   0.00072   -5.0056   0.0023   
54759.674222   35.52850   0.00042   7.46828   0.00080   -0.00786   0.00068   -5.0008   0.0020   
54760.686923   35.53114   0.00041   7.46624   0.00078   -0.00590   0.00066   -5.0017   0.0019   
54761.677044   35.53778   0.00043   7.46567   0.00082   -0.00630   0.00070   -5.0132   0.0022   
54763.663210   35.53430   0.00048   7.46798   0.00097   -0.00800   0.00082   -5.0116   0.0027   
54764.605129   35.53084   0.00087   7.47410   0.00198   -0.00824   0.00168   -4.9786   0.0071   
54765.638628   35.53012   0.00069   7.46935   0.00153   -0.00946   0.00130   -4.9948   0.0049   
54766.631754   35.53086   0.00069   7.46599   0.00153   -0.00433   0.00130   -4.9901   0.0049   
54767.620499   35.53819   0.00049   7.47105   0.00101   -0.00623   0.00086   -5.0054   0.0028   
54774.614543   35.54531   0.00045   7.47178   0.00089   -0.00691   0.00076   -4.9899   0.0021   
54775.656999   35.54138   0.00054   7.47336   0.00113   -0.00571   0.00096   -4.9855   0.0028   
54776.565884   35.53901   0.00054   7.47442   0.00113   -0.00622   0.00096   -4.9897   0.0028   
54777.586673   35.53941   0.00057   7.47079   0.00120   -0.00695   0.00102   -4.9872   0.0030   
54778.583910   35.54286   0.00043   7.47242   0.00082   -0.00615   0.00070   -4.9890   0.0019   
54779.561541   35.54268   0.00050   7.47296   0.00104   -0.00683   0.00088   -4.9926   0.0025   
54780.578359   35.53982   0.00047   7.47084   0.00094   -0.00591   0.00080   -4.9912   0.0022   
54799.586422   35.52535   0.00054   7.47137   0.00113   -0.00551   0.00096   -5.0000   0.0029   
54800.616245   35.52437   0.00044   7.46770   0.00085   -0.00902   0.00072   -4.9903   0.0020   
54801.621649   35.52932   0.00047   7.47042   0.00092   -0.00427   0.00078   -4.9960   0.0022   
54802.638602   35.53103   0.00051   7.47385   0.00106   -0.00727   0.00090   -5.0068   0.0031   
54803.641708   35.52828   0.00041   7.46591   0.00078   -0.00583   0.00066   -4.9962   0.0020   
54804.664408   35.52373   0.00049   7.46941   0.00099   -0.00622   0.00084   -5.0004   0.0025   
54805.597303   35.52220   0.00049   7.46922   0.00099   -0.00556   0.00084   -4.9989   0.0024   
54806.581063   35.52765   0.00059   7.46920   0.00127   -0.00895   0.00108   -5.0034   0.0038   
54848.523947   35.53092   0.00050   7.46837   0.00101   -0.00581   0.00086   -4.9993   0.0025   
54851.533166   35.52169   0.00044   7.46785   0.00085   -0.00642   0.00072   -4.9979   0.0020   
54853.542410   35.52842   0.00048   7.46739   0.00094   -0.00456   0.00080   -5.0000   0.0023   
55020.896436   35.54196   0.00044   7.46884   0.00087   -0.00573   0.00074   -4.9911   0.0020   
55021.904529   35.54027   0.00056   7.46627   0.00094   -0.00383   0.00080   -4.9850   0.0022   
55022.895816   35.54093   0.00057   7.47520   0.00122   -0.00784   0.00104   -4.9874   0.0029   
55024.901467   35.53184   0.00050   7.47442   0.00104   -0.00552   0.00088   -4.9924   0.0025   
55025.767586   35.53675   0.00089   7.47401   0.00203   -0.00957   0.00172   -4.9999   0.0068   
55037.933241   35.53957   0.00045   7.46853   0.00089   -0.00720   0.00076   -4.9987   0.0021   
55038.867190   35.53824   0.00044   7.47193   0.00087   -0.00558   0.00074   -4.9991   0.0021   
55039.919361   35.53814   0.00196   7.46885   0.00459   -0.00664   0.00390   -4.9725   0.0211   
55040.848622   35.53190   0.00063   7.47484   0.00139   -0.00665   0.00118   -5.0013   0.0038   
55041.805672   35.52934   0.00059   7.47448   0.00127   -0.00914   0.00108   -4.9981   0.0034   
55042.876081   35.53238   0.00042   7.46870   0.00082   -0.00665   0.00070   -4.9864   0.0019   
55044.885876   35.53455   0.00065   7.46926   0.00141   -0.00550   0.00120   -5.0119   0.0039   
55045.847936   35.52777   0.00054   7.47078   0.00113   -0.00632   0.00096   -4.9952   0.0028   
55067.829962   35.53283   0.00050   7.46967   0.00104   -0.00583   0.00088   -4.9912   0.0025   
55068.857573   35.53175   0.00059   7.46815   0.00104   -0.00744   0.00088   -4.9923   0.0026   
55069.809858   35.52925   0.00050   7.46719   0.00104   -0.00676   0.00088   -4.9903   0.0025   
55070.808393   35.53095   0.00063   7.47245   0.00139   -0.00712   0.00118   -4.9961   0.0038   
55071.806534   35.53285   0.00045   7.46862   0.00092   -0.00712   0.00078   -4.9956   0.0023   
55072.870486   35.53447   0.00044   7.46680   0.00089   -0.00722   0.00076   -4.9980   0.0024   
55074.843681   35.52982   0.00048   7.46561   0.00101   -0.00398   0.00086   -4.9955   0.0028   
55076.815394   35.52740   0.00077   7.46954   0.00172   -0.00895   0.00146   -4.9937   0.0059   
55095.813607   35.53214   0.00053   7.46398   0.00113   -0.00612   0.00096   -5.0037   0.0030   
55096.775849   35.52873   0.00052   7.46821   0.00108   -0.00639   0.00092   -4.9965   0.0027   
55097.862579   35.52432   0.00065   7.47114   0.00122   -0.00791   0.00104   -5.0068   0.0033   
55099.817834   35.52230   0.00047   7.46958   0.00094   -0.00540   0.00080   -4.9967   0.0023   
55101.809197   35.53485   0.00093   7.47209   0.00212   -0.00525   0.00180   -5.0196   0.0072   
55103.753359   35.52780   0.00070   7.47297   0.00155   -0.00681   0.00132   -4.9993   0.0044   
55106.712448   35.52879   0.00054   7.47053   0.00113   -0.00590   0.00096   -4.9983   0.0029   
55108.743117   35.52738   0.00056   7.46726   0.00118   -0.00839   0.00100   -4.9929   0.0030   
55110.698889   35.51991   0.00054   7.46586   0.00085   -0.00613   0.00072   -4.9889   0.0019   
55112.713465   35.52889   0.00060   7.46375   0.00130   -0.00863   0.00110   -5.0055   0.0036   
55113.697280   35.53144   0.00053   7.46735   0.00111   -0.00845   0.00094   -4.9932   0.0028   
55115.751504   35.52800   0.00068   7.46998   0.00151   -0.00836   0.00128   -5.0076   0.0041   
55121.790157   35.53599   0.00057   7.47652   0.00122   -0.00850   0.00104   -5.0148   0.0033   
55122.741306   35.53456   0.00054   7.47215   0.00113   -0.00543   0.00096   -5.0127   0.0029   
55123.724617   35.53441   0.00050   7.47332   0.00104   -0.00654   0.00088   -5.0017   0.0025   
55125.727881   35.53788   0.00050   7.46726   0.00104   -0.00587   0.00088   -5.0034   0.0026   
55128.677184   35.53364   0.00051   7.46875   0.00106   -0.00650   0.00090   -5.0029   0.0027   
55132.672170   35.53575   0.00044   7.46646   0.00087   -0.00630   0.00074   -5.0030   0.0021   
55133.726967   35.53641   0.00054   7.46395   0.00113   -0.00808   0.00096   -5.0145   0.0030   
55135.624472   35.54342   0.00045   7.46779   0.00089   -0.00853   0.00076   -5.0143   0.0022   
55136.690239   35.54648   0.00065   7.46744   0.00120   -0.00482   0.00102   -5.0123   0.0033   
55139.585732   35.53264   0.00060   7.47179   0.00130   -0.00494   0.00110   -5.0066   0.0035   
55142.620244   35.53528   0.00065   7.47202   0.00141   -0.00813   0.00120   -5.0062   0.0039   
55143.631659   35.52923   0.00067   7.46833   0.00146   -0.00596   0.00124   -5.0010   0.0040   
55151.694827   35.52843   0.00048   7.46810   0.00099   -0.00656   0.00084   -5.0073   0.0025   
55153.650165   35.53639   0.00055   7.46894   0.00115   -0.00734   0.00098   -5.0069   0.0029   
55156.630744   35.52411   0.00106   7.46449   0.00243   -0.00498   0.00206   -5.0209   0.0087   
55160.621921   35.53008   0.00052   7.46712   0.00108   -0.00558   0.00092   -5.0111   0.0028   
55161.619721   35.52798   0.00074   7.46891   0.00146   -0.00530   0.00124   -5.0035   0.0041   
55349.912174   35.53404   0.00062   7.47053   0.00137   -0.00604   0.00116   -4.9978   0.0040   
55350.949040   35.52715   0.00070   7.46860   0.00155   -0.00416   0.00132   -5.0109   0.0048   
55351.941713   35.52050   0.00052   7.47369   0.00111   -0.00959   0.00094   -5.0109   0.0031   
55352.935047   35.52156   0.00052   7.47300   0.00108   -0.00805   0.00092   -4.9973   0.0030   
55353.955486   35.52173   0.00057   7.46834   0.00125   -0.00543   0.00106   -4.9997   0.0040   
55354.949932   35.52597   0.00061   7.46902   0.00132   -0.00548   0.00112   -4.9994   0.0036   
55355.919340   35.52818   0.00068   7.47083   0.00151   -0.00600   0.00128   -4.9987   0.0045   
55357.946100   35.52250   0.00079   7.46987   0.00177   -0.00963   0.00150   -5.0072   0.0057   
55358.928483   35.52082   0.00069   7.47357   0.00153   -0.00878   0.00130   -5.0043   0.0047   
55359.943460   35.52614   0.00065   7.47068   0.00144   -0.00856   0.00122   -5.0108   0.0045   
55372.929844   35.53892   0.00054   7.46661   0.00115   -0.00524   0.00098   -4.9982   0.0037   
55373.937747   35.53347   0.00080   7.46892   0.00181   -0.00715   0.00154   -5.0029   0.0070   
55375.902072   35.53158   0.00066   7.47566   0.00148   -0.00535   0.00126   -5.0238   0.0058   
55376.895057   35.53517   0.00060   7.46819   0.00130   -0.00835   0.00110   -5.0147   0.0048   
